start_us,end_us,core,state
41241751789.0,41241751795.0,0,stall
41241751789.0,41241751795.0,0,idle
41241751795.0,41241751797.0,0,stall
41241751797.0,41241751799.0,0,stall
41241751799.0,41241751802.0,0,stall
41241751802.0,41241751804.0,0,stall
41241751804.0,41241751806.0,0,stall
41241751806.0,41241751813.0,0,idle
41241751806.0,41241751813.0,0,stall
41241751813.0,41241751816.0,0,stall
41241751816.0,41241751821.0,0,stall
41241751821.0,41241751829.0,0,active
41241751821.0,41241751829.0,0,idle
41241751829.0,41241751842.0,0,stall
41241751829.0,41241751842.0,0,idle
41241751842.0,41241751846.0,0,stall
41241751846.0,41241751855.0,0,stall
41241751846.0,41241751855.0,0,idle
41241751855.0,41241751864.0,0,active
41241751855.0,41241751864.0,0,idle
41241751864.0,41241751871.0,0,stall
41241751864.0,41241751871.0,0,idle
41241751871.0,41241751880.0,0,stall
41241751871.0,41241751880.0,0,idle
41241751880.0,41241751891.0,0,idle
41241751880.0,41241751891.0,0,stall
41241751891.0,41241751895.0,0,stall
41241751895.0,41241751900.0,0,stall
41241751900.0,41241751905.0,0,stall
41241751905.0,41241751911.0,0,stall
41241751905.0,41241751911.0,0,idle
41241751911.0,41241751913.0,0,stall
41241751913.0,41241751925.0,0,active
41241751913.0,41241751925.0,0,idle
41241751925.0,41241751930.0,0,stall
41241751930.0,41241751934.0,0,stall
41241751934.0,41241751939.0,0,stall
41241751939.0,41241751943.0,0,stall
41241751943.0,41241751946.0,0,stall
41241751946.0,41241751956.0,0,stall
41241751946.0,41241751956.0,0,idle
41241751956.0,41241751963.0,0,idle
41241751956.0,41241751963.0,0,stall
41241751963.0,41241751984.0,0,stall
41241751963.0,41241751984.0,0,idle
41241751984.0,41241751994.0,0,active
41241751984.0,41241751994.0,0,idle
41241751994.0,41241752037.0,0,stall
41241751994.0,41241752037.0,0,idle
41241752037.0,41241752052.0,0,idle
41241752037.0,41241752052.0,0,active
41241752052.0,41241752056.0,0,stall
41241752056.0,41241752060.0,0,stall
41241752060.0,41241752073.0,0,stall
41241752060.0,41241752073.0,0,idle
41241752073.0,41241752078.0,0,stall
41241752078.0,41241752082.0,0,stall
41241752082.0,41241752094.0,0,idle
41241752082.0,41241752094.0,0,stall
41241752094.0,41241752102.0,0,idle
41241752094.0,41241752102.0,0,stall
41241752102.0,41241752128.0,0,stall
41241752102.0,41241752128.0,0,idle
41241752128.0,41241752132.0,0,stall
41241752132.0,41241752141.0,0,stall
41241752132.0,41241752141.0,0,idle
41241752141.0,41241752144.0,0,stall
41241752144.0,41241752148.0,0,stall
41241752148.0,41241752169.0,0,stall
41241752148.0,41241752169.0,0,idle
41241752169.0,41241752173.0,0,active
41241752173.0,41241752183.0,0,active
41241752173.0,41241752183.0,0,idle
41241752183.0,41241752192.0,0,stall
41241752183.0,41241752192.0,0,idle
41241752192.0,41241752207.0,0,idle
41241752192.0,41241752207.0,0,stall
41241752207.0,41241752215.0,0,stall
41241752207.0,41241752215.0,0,idle
41241752215.0,41241752225.0,0,stall
41241752215.0,41241752225.0,0,idle
41241752225.0,41241752232.0,0,active
41241752225.0,41241752232.0,0,idle
41241752232.0,41241752250.0,0,stall
41241752232.0,41241752250.0,0,idle
41241752250.0,41241752254.0,0,stall
41241752254.0,41241752267.0,0,stall
41241752254.0,41241752267.0,0,idle
41241752267.0,41241752272.0,0,stall
41241752272.0,41241752276.0,0,stall
41241752276.0,41241752284.0,0,stall
41241752276.0,41241752284.0,0,idle
41241752284.0,41241752292.0,0,active
41241752284.0,41241752292.0,0,idle
41241752292.0,41241752299.0,0,idle
41241752292.0,41241752299.0,0,stall
41241752299.0,41241752307.0,0,stall
41241752299.0,41241752307.0,0,idle
41241752307.0,41241752316.0,0,stall
41241752307.0,41241752316.0,0,idle
41241752316.0,41241752331.0,0,stall
41241752316.0,41241752331.0,0,idle
41241752331.0,41241752348.0,0,stall
41241752331.0,41241752348.0,0,idle
41241752348.0,41241752352.0,0,active
41241752352.0,41241752360.0,0,stall
41241752352.0,41241752360.0,0,idle
41241752360.0,41241752365.0,0,stall
41241752365.0,41241752368.0,0,stall
41241752368.0,41241752373.0,0,stall
41241752373.0,41241752380.0,0,idle
41241752373.0,41241752380.0,0,stall
41241752380.0,41241752390.0,0,stall
41241752380.0,41241752390.0,0,idle
41241752390.0,41241752398.0,0,stall
41241752390.0,41241752398.0,0,idle
41241752398.0,41241752407.0,0,stall
41241752398.0,41241752407.0,0,idle
41241752407.0,41241752416.0,0,idle
41241752407.0,41241752416.0,0,active
41241752416.0,41241752424.0,0,stall
41241752416.0,41241752424.0,0,idle
41241752424.0,41241752432.0,0,stall
41241752424.0,41241752432.0,0,idle
41241752432.0,41241752439.0,0,stall
41241752432.0,41241752439.0,0,idle
41241752439.0,41241752448.0,0,idle
41241752439.0,41241752448.0,0,stall
41241752448.0,41241752454.0,0,idle
41241752448.0,41241752454.0,0,stall
41241752454.0,41241752463.0,0,stall
41241752454.0,41241752463.0,0,idle
41241752463.0,41241752481.0,0,stall
41241752463.0,41241752481.0,0,idle
41241752481.0,41241752493.0,0,stall
41241752481.0,41241752493.0,0,idle
41241752493.0,41241752498.0,0,stall
41241752498.0,41241752511.0,0,stall
41241752498.0,41241752511.0,0,idle
41241752511.0,41241752515.0,0,stall
41241752515.0,41241752520.0,0,stall
41241752520.0,41241752536.0,0,stall
41241752520.0,41241752536.0,0,idle
41241752536.0,41241752544.0,0,stall
41241752536.0,41241752544.0,0,idle
41241752544.0,41241752547.0,0,stall
41241752547.0,41241752549.0,0,stall
41241752549.0,41241752558.0,0,stall
41241752549.0,41241752558.0,0,idle
41241752558.0,41241752560.0,0,stall
41241752560.0,41241752562.0,0,stall
41241752562.0,41241752565.0,0,stall
41241752565.0,41241752572.0,0,stall
41241752565.0,41241752572.0,0,idle
41241752572.0,41241752574.0,0,stall
41241752574.0,41241752576.0,0,stall
41241752576.0,41241752593.0,0,stall
41241752576.0,41241752593.0,0,idle
41241752593.0,41241752602.0,0,active
41241752593.0,41241752602.0,0,idle
41241752602.0,41241752604.0,0,stall
41241752604.0,41241752606.0,0,stall
41241752606.0,41241752608.0,0,stall
41241752608.0,41241752610.0,0,stall
41241752610.0,41241752614.0,0,stall
41241752614.0,41241752638.0,0,stall
41241752614.0,41241752638.0,0,idle
41241752638.0,41241752643.0,0,stall
41241752643.0,41241752662.0,0,active
41241752643.0,41241752662.0,0,idle
41241752662.0,41241752670.0,0,stall
41241752662.0,41241752670.0,0,idle
41241752670.0,41241752673.0,0,stall
41241752673.0,41241752675.0,0,stall
41241752675.0,41241752677.0,0,stall
41241752677.0,41241752686.0,0,stall
41241752677.0,41241752686.0,0,idle
41241752686.0,41241752688.0,0,stall
41241752688.0,41241752690.0,0,stall
41241752690.0,41241752692.0,0,stall
41241752692.0,41241752694.0,0,stall
41241752694.0,41241752696.0,0,stall
41241752696.0,41241752722.0,0,stall
41241752696.0,41241752722.0,0,idle
41241752722.0,41241752736.0,0,active
41241752722.0,41241752736.0,0,idle
41241752736.0,41241752741.0,0,stall
41241752741.0,41241752745.0,0,stall
41241752745.0,41241752760.0,0,active
41241752745.0,41241752760.0,0,idle
41241752760.0,41241752774.0,0,stall
41241752760.0,41241752774.0,0,idle
41241752774.0,41241752787.0,0,active
41241752774.0,41241752787.0,0,idle
41241752787.0,41241752791.0,0,stall
41241752791.0,41241752794.0,0,stall
41241752794.0,41241752813.0,0,idle
41241752794.0,41241752813.0,0,stall
41241752813.0,41241752816.0,0,stall
41241752816.0,41241752828.0,0,stall
41241752816.0,41241752828.0,0,idle
41241752828.0,41241752830.0,0,stall
41241752830.0,41241752832.0,0,stall
41241752832.0,41241752842.0,0,stall
41241752832.0,41241752842.0,0,idle
41241752842.0,41241752844.0,0,active
41241752844.0,41241752846.0,0,stall
41241752846.0,41241752854.0,0,stall
41241752846.0,41241752854.0,0,idle
41241752854.0,41241752856.0,0,stall
41241752856.0,41241752859.0,0,stall
41241752859.0,41241752861.0,0,stall
41241752861.0,41241752864.0,0,stall
41241752864.0,41241752873.0,0,idle
41241752864.0,41241752873.0,0,stall
41241752873.0,41241752891.0,0,active
41241752873.0,41241752891.0,0,idle
41241752891.0,41241752908.0,0,stall
41241752891.0,41241752908.0,0,idle
41241752908.0,41241752918.0,0,active
41241752908.0,41241752918.0,0,idle
41241752918.0,41241752922.0,0,stall
41241752922.0,41241752931.0,0,stall
41241752922.0,41241752931.0,0,idle
41241752931.0,41241752944.0,0,stall
41241752931.0,41241752944.0,0,idle
41241752944.0,41241752947.0,0,stall
41241752947.0,41241752951.0,0,stall
41241752951.0,41241752986.0,0,stall
41241752951.0,41241752986.0,0,idle
41241752986.0,41241753001.0,0,stall
41241752986.0,41241753001.0,0,idle
41241753001.0,41241753004.0,0,stall
41241753004.0,41241753010.0,0,stall
41241753004.0,41241753010.0,0,idle
41241753010.0,41241753016.0,0,stall
41241753010.0,41241753016.0,0,idle
41241753016.0,41241753023.0,0,stall
41241753016.0,41241753023.0,0,idle
41241753023.0,41241753060.0,0,active
41241753023.0,41241753060.0,0,idle
41241753060.0,41241753065.0,0,stall
41241753065.0,41241753069.0,0,stall
41241753069.0,41241753087.0,0,stall
41241753069.0,41241753087.0,0,idle
41241753087.0,41241753095.0,0,stall
41241753087.0,41241753095.0,0,idle
41241753095.0,41241753098.0,0,stall
41241753098.0,41241753100.0,0,stall
41241753100.0,41241753113.0,0,idle
41241753100.0,41241753113.0,0,stall
41241753113.0,41241753117.0,0,stall
41241753117.0,41241753128.0,0,stall
41241753117.0,41241753128.0,0,idle
41241753128.0,41241753132.0,0,stall
41241753132.0,41241753136.0,0,stall
41241753136.0,41241753141.0,0,active
41241753141.0,41241753146.0,0,stall
41241753146.0,41241753156.0,0,active
41241753146.0,41241753156.0,0,idle
41241753156.0,41241753176.0,0,stall
41241753156.0,41241753176.0,0,idle
41241753176.0,41241753180.0,0,stall
41241753180.0,41241753185.0,0,stall
41241753185.0,41241753193.0,0,stall
41241753185.0,41241753193.0,0,idle
41241753193.0,41241753201.0,0,idle
41241753193.0,41241753201.0,0,stall
41241753201.0,41241753211.0,0,active
41241753201.0,41241753211.0,0,idle
41241753211.0,41241753214.0,0,stall
41241753214.0,41241753216.0,0,stall
41241753216.0,41241753227.0,0,stall
41241753216.0,41241753227.0,0,idle
41241753227.0,41241753240.0,0,stall
41241753227.0,41241753240.0,0,idle
41241753240.0,41241753244.0,0,stall
41241753244.0,41241753248.0,0,stall
41241753248.0,41241753264.0,0,active
41241753248.0,41241753264.0,0,idle
41241753264.0,41241753281.0,0,stall
41241753264.0,41241753281.0,0,idle
41241753281.0,41241753293.0,0,idle
41241753281.0,41241753293.0,0,active
41241753293.0,41241753297.0,0,stall
41241753297.0,41241753302.0,0,stall
41241753302.0,41241753309.0,0,stall
41241753302.0,41241753309.0,0,idle
41241753309.0,41241753319.0,0,stall
41241753309.0,41241753319.0,0,idle
41241753319.0,41241753326.0,0,idle
41241753319.0,41241753326.0,0,stall
41241753326.0,41241753338.0,0,stall
41241753326.0,41241753338.0,0,idle
41241753338.0,41241753345.0,0,stall
41241753338.0,41241753345.0,0,idle
41241753345.0,41241753349.0,0,stall
41241753349.0,41241753354.0,0,stall
41241753354.0,41241753357.0,0,stall
41241753357.0,41241753359.0,0,stall
41241753359.0,41241753364.0,0,stall
41241753364.0,41241753380.0,0,active
41241753364.0,41241753380.0,0,idle
41241753380.0,41241753384.0,0,stall
41241753384.0,41241753398.0,0,stall
41241753384.0,41241753398.0,0,idle
41241753398.0,41241753400.0,0,active
41241753400.0,41241753406.0,0,stall
41241753400.0,41241753406.0,0,idle
41241753406.0,41241753409.0,0,stall
41241753409.0,41241753411.0,0,stall
41241753411.0,41241753419.0,0,stall
41241753411.0,41241753419.0,0,idle
41241753419.0,41241753422.0,0,stall
41241753422.0,41241753424.0,0,stall
41241753424.0,41241753426.0,0,stall
41241753426.0,41241753429.0,0,stall
41241753429.0,41241753441.0,0,stall
41241753429.0,41241753441.0,0,idle
41241753441.0,41241753452.0,0,stall
41241753441.0,41241753452.0,0,idle
41241753452.0,41241753459.0,0,stall
41241753452.0,41241753459.0,0,idle
41241753459.0,41241753465.0,0,stall
41241753459.0,41241753465.0,0,idle
41241753465.0,41241753475.0,0,stall
41241753465.0,41241753475.0,0,idle
41241753475.0,41241753485.0,0,stall
41241753475.0,41241753485.0,0,idle
41241753485.0,41241753495.0,0,stall
41241753485.0,41241753495.0,0,idle
41241753495.0,41241753503.0,0,stall
41241753495.0,41241753503.0,0,idle
41241753503.0,41241753513.0,0,idle
41241753503.0,41241753513.0,0,active
41241753513.0,41241753522.0,0,stall
41241753513.0,41241753522.0,0,idle
41241753522.0,41241753531.0,0,stall
41241753522.0,41241753531.0,0,idle
41241753531.0,41241753539.0,0,stall
41241753531.0,41241753539.0,0,idle
41241753539.0,41241753548.0,0,idle
41241753539.0,41241753548.0,0,active
41241753548.0,41241753557.0,0,stall
41241753548.0,41241753557.0,0,idle
41241753557.0,41241753567.0,0,stall
41241753557.0,41241753567.0,0,idle
41241753567.0,41241753573.0,0,stall
41241753567.0,41241753573.0,0,idle
41241753573.0,41241753577.0,0,stall
41241753577.0,41241753585.0,0,idle
41241753577.0,41241753585.0,0,stall
41241753585.0,41241753601.0,0,stall
41241753585.0,41241753601.0,0,idle
41241753601.0,41241753606.0,0,stall
41241753606.0,41241753610.0,0,stall
41241753610.0,41241753624.0,0,stall
41241753610.0,41241753624.0,0,idle
41241753624.0,41241753633.0,0,stall
41241753624.0,41241753633.0,0,idle
41241753633.0,41241753637.0,0,stall
41241753637.0,41241753653.0,0,stall
41241753637.0,41241753653.0,0,idle
41241753653.0,41241753657.0,0,active
41241753657.0,41241753669.0,0,active
41241753669.0,41241753678.0,0,idle
41241753669.0,41241753678.0,0,stall
41241753678.0,41241753683.0,0,active
41241753683.0,41241753697.0,0,idle
41241753683.0,41241753697.0,0,active
41241753697.0,41241753708.0,0,active
41241753708.0,41241753731.0,0,idle
41241753708.0,41241753731.0,0,stall
41241753731.0,41241754731.0,0,active
